Name,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,snippet,Zoning
P-97-6,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-81-15LL,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-81-15P,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-81-15ii,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-83-13,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-83-5,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-68-11,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-35,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-69-7,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-77-7,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-90-9,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-76-6,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-18(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-10,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
C-R,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-2,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-79-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-X-43.68,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2004-307(I),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-84-9,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-84-9,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-89-14,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-68-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-86-18,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-87-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-99-5,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-3-23,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2005-186,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2005-186,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2014-250,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2000-181,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-63-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-11,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-11,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-1-X-36.26,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-82-6,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-93-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-63-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-X-38.4,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-63-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2012-243,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-82-8,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-84-5,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-24,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-G-24,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
R-3-18,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-80-16,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-24,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-87-17(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-19,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-91-14,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2011-233,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-83-14(Q),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-84-14,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-84-14,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-84-14,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-83-14,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-84-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-79-14,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-69-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-63-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-79-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-X-6.5,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-2013-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2014-59,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
C-G(P-2014-153),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2013-267(I),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2015-283,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2016-184,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
C-R,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
I-G,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
WSI-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
WSI-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
WSI-6,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
WSI-4A,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
WSI-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
WSI-3,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
WSI-5,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
WSI-7,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
WSI-7,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
WSI-8,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
WSI-9,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
WSI-10,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
WSI-10,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
RR COR,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,3
RR COR,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,3
RR COR,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,3
WSI-10,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
RR COR,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,3
WSI-6,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
I-G,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
I-G,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
I-G,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-95-5,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-20(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-91-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-73-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-91-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-91-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-91-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-98-12,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2005-234,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-96-8,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-96-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-73-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-20(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-20(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-73-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-10(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-10(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-10(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-X-7.5(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-X-8.5(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-98-12,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2005-234,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-96-8,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-96-8,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-96-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
C-R,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
C-R,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-76-3,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-77-7,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
C-G(H-I),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
C-G(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
RR COR,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,3
RR COR,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,3
R-1-6(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-83-1(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-79-17(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2014-338(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-19,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-77-7,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-77-7,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
C-G(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-8(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-2014-297,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
ROW,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,3
TC-T(I),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
TC-T(I),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2017-165,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
I-T,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-50,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2017-297,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-95-11,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS(I),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2007-195,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-G-19,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
RR COR,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,3
RR COR,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,3
RR COR,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,3
I-S,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
C-R,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-86-13,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P(Q),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-83-14(Q),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-86-13,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-85-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2008-14,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-8(MR),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-8,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-8,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
C-N,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
ROW,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,3
R-1-X-6.5,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-X-6.5,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
RR COR,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,3
RR COR,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,3
C-R,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
I-T,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
I-T,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-8,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
C-O,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2013-189(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-14,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
TC-P(I),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
TC-T(I),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-85-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-85-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-90-11(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-92-4,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-90-13,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-87-17(HOD),NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-88-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-86-13,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-86-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
I-T,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-88-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-88-2,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2016-304,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2016-270,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2014-195,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-88-19,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-85-12,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-8(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-8(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(HOD)(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-6-(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
P-2000-214,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-3-23,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2017-188,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2017-243,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
C-G,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-2016-392,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-6(HOD),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-3-70,NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,2
P-2018-292,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
R-1-20(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
R-1-20(H-I),NA,NA,NA,clampToGround,-1,0,-1,0,NA,NA,1
WSI-8,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
P-68-1,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
PF,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
OS,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
CC-UO,NA,NA,NA,clampToGround,-1,0,-1,NA,NA,NA,NA
